X;Y;AVERAGE_GRADE
25.50000;41.50000;4.87990
26.50000;41.50000;5.34588
27.50000;41.50000;5.70151
28.50000;41.50000;5.86181
29.50000;41.50000;5.66858
30.50000;41.50000;5.48536
31.50000;41.50000;5.24309
32.50000;41.50000;5.00938
33.50000;41.50000;4.79952
34.50000;41.50000;4.33652
35.50000;41.50000;3.93800
36.50000;41.50000;3.50610
37.50000;41.50000;3.06844
38.50000;41.50000;2.63999
39.50000;41.50000;2.23472
40.50000;41.50000;1.86920
41.50000;41.50000;1.56346
42.50000;41.50000;1.37247
43.50000;41.50000;1.38458
44.50000;41.50000;1.56267
45.50000;41.50000;1.69537
46.50000;41.50000;1.93648
2.50000;42.50000;2.11073
3.50000;42.50000;0.76348
4.50000;42.50000;0.74878
5.50000;42.50000;0.73221
6.50000;42.50000;1.29030
7.50000;42.50000;1.07155
8.50000;42.50000;0.85707
9.50000;42.50000;0.73765
10.50000;42.50000;0.80469
11.50000;42.50000;0.93290
12.50000;42.50000;1.08798
13.50000;42.50000;1.23195
14.50000;42.50000;1.38609
15.50000;42.50000;1.53335
16.50000;42.50000;1.66301
17.50000;42.50000;1.72290
18.50000;42.50000;1.77747
19.50000;42.50000;1.96360
20.50000;42.50000;2.35880
21.50000;42.50000;2.78170
22.50000;42.50000;3.21919
23.50000;42.50000;3.75361
24.50000;42.50000;4.36122
25.50000;42.50000;4.97492
26.50000;42.50000;5.57820
27.50000;42.50000;6.06885
28.50000;42.50000;5.92537
29.50000;42.50000;5.71802
30.50000;42.50000;5.52052
31.50000;42.50000;5.32746
32.50000;42.50000;5.13085
33.50000;42.50000;4.93881
34.50000;42.50000;4.49688
35.50000;42.50000;4.05878
36.50000;42.50000;3.61494
37.50000;42.50000;3.17524
38.50000;42.50000;2.74882
39.50000;42.50000;2.34642
40.50000;42.50000;1.98163
41.50000;42.50000;1.69259
42.50000;42.50000;1.47998
43.50000;42.50000;1.68151
44.50000;42.50000;2.00117
45.50000;42.50000;2.24325
46.50000;42.50000;2.54151
3.50000;43.50000;2.52266
4.50000;43.50000;0.71430
5.50000;43.50000;0.69216
6.50000;43.50000;1.52765
7.50000;43.50000;1.21465
8.50000;43.50000;0.87718
9.50000;43.50000;0.63686
10.50000;43.50000;0.69898
11.50000;43.50000;0.91186
12.50000;43.50000;1.07076
13.50000;43.50000;1.23120
14.50000;43.50000;1.38908
15.50000;43.50000;1.55416
16.50000;43.50000;1.71230
17.50000;43.50000;1.79727
18.50000;43.50000;1.86979
19.50000;43.50000;1.96410
20.50000;43.50000;2.04277
21.50000;43.50000;2.66381
22.50000;43.50000;3.10354
23.50000;43.50000;3.60582
24.50000;43.50000;4.14787
25.50000;43.50000;4.70853
26.50000;43.50000;5.24817
27.50000;43.50000;5.62277
28.50000;43.50000;5.72960
29.50000;43.50000;5.67257
30.50000;43.50000;5.63841
31.50000;43.50000;6.43872
32.50000;43.50000;5.98087
33.50000;43.50000;5.64167
34.50000;43.50000;5.28861
35.50000;43.50000;4.80700
36.50000;43.50000;4.28311
37.50000;43.50000;3.74990
38.50000;43.50000;3.22362
39.50000;43.50000;2.71736
40.50000;43.50000;2.24500
41.50000;43.50000;1.82713
42.50000;43.50000;1.52224
43.50000;43.50000;1.99391
44.50000;43.50000;2.51478
45.50000;43.50000;2.88315
3.50000;44.50000;2.86203
4.50000;44.50000;2.94698
5.50000;44.50000;0.63886
6.50000;44.50000;1.86377
7.50000;44.50000;1.48333
8.50000;44.50000;1.03489
9.50000;44.50000;0.64371
10.50000;44.50000;0.65136
11.50000;44.50000;0.74750
12.50000;44.50000;1.06173
13.50000;44.50000;1.22956
14.50000;44.50000;1.37904
15.50000;44.50000;1.53722
16.50000;44.50000;1.70306
17.50000;44.50000;1.85361
18.50000;44.50000;1.97110
19.50000;44.50000;2.04464
20.50000;44.50000;2.11381
21.50000;44.50000;2.71847
22.50000;44.50000;3.09714
23.50000;44.50000;3.52378
24.50000;44.50000;3.97680
25.50000;44.50000;4.42829
26.50000;44.50000;4.83100
27.50000;44.50000;5.10548
28.50000;44.50000;6.56578
29.50000;44.50000;5.42992
30.50000;44.50000;5.52753
31.50000;44.50000;7.45022
32.50000;44.50000;6.92272
33.50000;44.50000;6.44358
34.50000;44.50000;5.67495
35.50000;44.50000;5.08473
36.50000;44.50000;4.51234
37.50000;44.50000;3.95537
38.50000;44.50000;3.41619
39.50000;44.50000;2.90051
40.50000;44.50000;2.41555
41.50000;44.50000;1.96973
42.50000;44.50000;1.61263
43.50000;44.50000;2.36140
44.50000;44.50000;3.10619
45.50000;44.50000;3.62596
4.50000;45.50000;2.80129
5.50000;45.50000;2.62715
6.50000;45.50000;2.25333
7.50000;45.50000;1.91623
8.50000;45.50000;1.43444
9.50000;45.50000;1.05446
10.50000;45.50000;0.76017
11.50000;45.50000;0.69293
12.50000;45.50000;0.76635
13.50000;45.50000;1.07119
14.50000;45.50000;1.24250
15.50000;45.50000;1.47101
16.50000;45.50000;1.62788
17.50000;45.50000;1.80917
18.50000;45.50000;1.90712
19.50000;45.50000;2.00287
20.50000;45.50000;2.10708
21.50000;45.50000;3.07369
22.50000;45.50000;3.39851
23.50000;45.50000;3.30498
24.50000;45.50000;3.71751
25.50000;45.50000;4.09731
26.50000;45.50000;4.39566
27.50000;45.50000;4.60502
28.50000;45.50000;6.61230
29.50000;45.50000;7.64398
30.50000;45.50000;8.34678
31.50000;45.50000;8.74616
32.50000;45.50000;8.20701
33.50000;45.50000;7.59372
34.50000;45.50000;6.60774
35.50000;45.50000;6.01454
36.50000;45.50000;5.44009
37.50000;45.50000;4.84310
38.50000;45.50000;4.19449
39.50000;45.50000;3.45194
40.50000;45.50000;2.90623
41.50000;45.50000;2.47816
42.50000;45.50000;2.36431
43.50000;45.50000;3.17326
44.50000;45.50000;3.67978
45.50000;45.50000;4.34589
4.50000;46.50000;3.30312
5.50000;46.50000;3.17401
6.50000;46.50000;2.82526
7.50000;46.50000;2.39588
8.50000;46.50000;1.86949
9.50000;46.50000;1.46590
10.50000;46.50000;1.05371
11.50000;46.50000;0.85489
12.50000;46.50000;0.88876
13.50000;46.50000;1.02525
14.50000;46.50000;1.18278
15.50000;46.50000;1.34114
16.50000;46.50000;1.55420
17.50000;46.50000;1.74378
18.50000;46.50000;1.85733
19.50000;46.50000;1.98595
20.50000;46.50000;2.11570
21.50000;46.50000;2.85066
22.50000;46.50000;3.15790
23.50000;46.50000;3.44352
24.50000;46.50000;3.43126
25.50000;46.50000;3.72424
26.50000;46.50000;3.95565
27.50000;46.50000;4.11651
28.50000;46.50000;6.72202
29.50000;46.50000;8.42245
30.50000;46.50000;9.63117
31.50000;46.50000;10.13247
32.50000;46.50000;9.50360
33.50000;46.50000;8.90698
34.50000;46.50000;7.49455
35.50000;46.50000;6.66731
36.50000;46.50000;5.90493
37.50000;46.50000;5.18560
38.50000;46.50000;4.50811
39.50000;46.50000;3.88379
40.50000;46.50000;3.33779
5.50000;47.50000;3.76765
6.50000;47.50000;3.39065
7.50000;47.50000;2.76290
8.50000;47.50000;2.21037
9.50000;47.50000;1.78171
10.50000;47.50000;1.36337
11.50000;47.50000;1.08291
12.50000;47.50000;0.93186
13.50000;47.50000;0.96717
14.50000;47.50000;1.11002
15.50000;47.50000;1.26937
16.50000;47.50000;1.48776
17.50000;47.50000;1.67668
18.50000;47.50000;1.80475
19.50000;47.50000;1.95768
20.50000;47.50000;2.10879
21.50000;47.50000;2.64361
22.50000;47.50000;2.91215
23.50000;47.50000;3.15383
24.50000;47.50000;3.35526
25.50000;47.50000;3.49461
26.50000;47.50000;3.52659
27.50000;47.50000;3.64144
28.50000;47.50000;6.70659
29.50000;47.50000;9.38929
30.50000;47.50000;11.33787
31.50000;47.50000;11.53046
32.50000;47.50000;10.65092
33.50000;47.50000;9.89083
34.50000;47.50000;8.27524
35.50000;47.50000;7.34142
5.50000;48.50000;4.26709
6.50000;48.50000;3.64172
7.50000;48.50000;2.99560
8.50000;48.50000;2.45923
9.50000;48.50000;2.01967
10.50000;48.50000;1.60126
11.50000;48.50000;1.24166
12.50000;48.50000;0.99263
13.50000;48.50000;0.89766
14.50000;48.50000;1.02678
15.50000;48.50000;1.23825
16.50000;48.50000;1.46382
17.50000;48.50000;1.63892
18.50000;48.50000;1.76199
19.50000;48.50000;1.92638
20.50000;48.50000;2.09193
21.50000;48.50000;2.46424
22.50000;48.50000;2.69680
23.50000;48.50000;2.90068
24.50000;48.50000;3.06332
25.50000;48.50000;3.17209
26.50000;48.50000;3.21625
27.50000;48.50000;3.22186
28.50000;48.50000;6.69629
29.50000;48.50000;10.12732
30.50000;48.50000;12.90837
13.50000;49.50000;0.83603
